academic_program_code,alias_type,alias_name,normalized_alias_name,source
G03050100025,official_name,외국어로서의한국어교육전공,외국어로서의한국어교육전공,2026_department_classification
G03050100025,display_name,단과대구분없음 외국어로서의한국어교육전공,단과대구분없음외국어로서의한국어교육전공,2026_department_classification
G03050100043,official_name,외국어교육학과,외국어교육학과,2026_department_classification
G03050100043,display_name,단과대구분없음 외국어교육학과,단과대구분없음외국어교육학과,2026_department_classification
G03050200022,official_name,윤리교육학과,윤리교육학과,2026_department_classification
G03050200022,display_name,단과대구분없음 윤리교육학과,단과대구분없음윤리교육학과,2026_department_classification
G03050400045,official_name,공학교육협동과정,공학교육협동과정,2026_department_classification
G03050400045,display_name,단과대구분없음 공학교육협동과정,단과대구분없음공학교육협동과정,2026_department_classification
G03050500013,official_name,과학교육학과,과학교육학과,2026_department_classification
G03050500013,display_name,단과대구분없음 과학교육학과,단과대구분없음과학교육학과,2026_department_classification
G03050500035,official_name,수학교육학과,수학교육학과,2026_department_classification
G03050500035,display_name,단과대구분없음 수학교육학과,단과대구분없음수학교육학과,2026_department_classification
G04010100004,official_name,건축공학과,건축공학과,2026_department_classification
G04010100004,display_name,단과대구분없음 건축공학과,단과대구분없음건축공학과,2026_department_classification
G04010200011,official_name,건축학과,건축학과,2026_department_classification
G04010200011,display_name,단과대구분없음 건축학과,단과대구분없음건축학과,2026_department_classification
G04020100026,official_name,지질학과,지질학과,2026_department_classification
G04020100026,display_name,단과대구분없음 지질학과,단과대구분없음지질학과,2026_department_classification
G04020100031,official_name,토목공학과,토목공학과,2026_department_classification
G04020100031,display_name,단과대구분없음 토목공학과,단과대구분없음토목공학과,2026_department_classification
G04020100054,official_name,사회환경시스템공학과,사회환경시스템공학과,2026_department_classification
G04020100054,display_name,단과대구분없음 사회환경시스템공학과,단과대구분없음사회환경시스템공학과,2026_department_classification
G04020100126,official_name,한국원자력연구원,한국원자력연구원,2026_department_classification
G04020100126,display_name,단과대구분없음 한국원자력연구원,단과대구분없음한국원자력연구원,2026_department_classification
G04020200002,official_name,도시공학과,도시공학과,2026_department_classification
G04020200002,display_name,단과대구분없음 도시공학과,단과대구분없음도시공학과,2026_department_classification
G04020200077,official_name,공간정보전공,공간정보전공,2026_department_classification
G04020200077,display_name,단과대구분없음 공간정보전공,단과대구분없음공간정보전공,2026_department_classification
G04030100027,official_name,공간정보협동과정,공간정보협동과정,2026_department_classification
G04030100027,display_name,단과대구분없음 공간정보협동과정,단과대구분없음공간정보협동과정,2026_department_classification
G04030200013,official_name,항공우주공학과,항공우주공학과,2026_department_classification
G04030200013,display_name,단과대구분없음 항공우주공학과,단과대구분없음항공우주공학과,2026_department_classification
G04030300038,official_name,해양과학과,해양과학과,2026_department_classification
G04030300038,display_name,단과대구분없음 해양과학과,단과대구분없음해양과학과,2026_department_classification
G04030300059,official_name,조선·해양공학과,조선·해양공학과,2026_department_classification
G04030300059,display_name,단과대구분없음 조선·해양공학과,단과대구분없음조선·해양공학과,2026_department_classification
G04040100004,official_name,기계공학과,기계공학과,2026_department_classification
G04040100004,display_name,단과대구분없음 기계공학과,단과대구분없음기계공학과,2026_department_classification
G04040100005,official_name,기계공학부,기계공학부,2026_department_classification
G04040100005,display_name,단과대구분없음 기계공학부,단과대구분없음기계공학부,2026_department_classification
G04040100008,official_name,기계설계공학과,기계설계공학과,2026_department_classification
G04040100008,display_name,단과대구분없음 기계설계공학과,단과대구분없음기계설계공학과,2026_department_classification
G04040100018,official_name,생산기계공학과,생산기계공학과,2026_department_classification
G04040100018,display_name,단과대구분없음 생산기계공학과,단과대구분없음생산기계공학과,2026_department_classification
G04040100020,official_name,정밀기계공학과,정밀기계공학과,2026_department_classification
G04040100020,display_name,단과대구분없음 정밀기계공학과,단과대구분없음정밀기계공학과,2026_department_classification
G04040100023,official_name,지능기계공학과,지능기계공학과,2026_department_classification
G04040100023,display_name,단과대구분없음 지능기계공학과,단과대구분없음지능기계공학과,2026_department_classification
G04040100062,official_name,기계부품시스템전공,기계부품시스템전공,2026_department_classification
G04040100062,display_name,단과대구분없음 기계부품시스템전공,단과대구분없음기계부품시스템전공,2026_department_classification
G04040100079,official_name,그린수송시스템협동과정,그린수송시스템협동과정,2026_department_classification
G04040100079,display_name,단과대구분없음 그린수송시스템협동과정,단과대구분없음그린수송시스템협동과정,2026_department_classification
G04040100097,official_name,동력및서멀매니지먼트시스템전공,동력및서멀매니지먼트시스템전공,2026_department_classification
G04040100097,display_name,단과대구분없음 동력및서멀매니지먼트시스템전공,단과대구분없음동력및서멀매니지먼트시스템전공,2026_department_classification
G04040100111,official_name,지능기계시스템전공협동과정,지능기계시스템전공협동과정,2026_department_classification
G04040100111,display_name,단과대구분없음 지능기계시스템전공협동과정,단과대구분없음지능기계시스템전공협동과정,2026_department_classification
G04040100116,official_name,기계융합기술협동과정,기계융합기술협동과정,2026_department_classification
G04040100116,display_name,단과대구분없음 기계융합기술협동과정,단과대구분없음기계융합기술협동과정,2026_department_classification
G04040100122,official_name,기계융합기술전공,기계융합기술전공,2026_department_classification
G04040100122,display_name,단과대구분없음 기계융합기술전공,단과대구분없음기계융합기술전공,2026_department_classification
G04040100123,official_name,첨단혁신제조협동과정,첨단혁신제조협동과정,2026_department_classification
G04040100123,display_name,단과대구분없음 첨단혁신제조협동과정,단과대구분없음첨단혁신제조협동과정,2026_department_classification
G04040100124,official_name,환경고압기계전공,환경고압기계전공,2026_department_classification
G04040100124,display_name,단과대구분없음 환경고압기계전공,단과대구분없음환경고압기계전공,2026_department_classification
G04040100161,official_name,한국기계연구원,한국기계연구원,2026_department_classification
G04040100161,display_name,단과대구분없음 한국기계연구원,단과대구분없음한국기계연구원,2026_department_classification
G04040200001,official_name,금속공학과,금속공학과,2026_department_classification
G04040200001,display_name,단과대구분없음 금속공학과,단과대구분없음금속공학과,2026_department_classification
G04040200005,official_name,압력용기시스템전공,압력용기시스템전공,2026_department_classification
G04040200005,display_name,단과대구분없음 압력용기시스템전공,단과대구분없음압력용기시스템전공,2026_department_classification
G04050100008,official_name,전기공학과,전기공학과,2026_department_classification
G04050100008,display_name,단과대구분없음 전기공학과,단과대구분없음전기공학과,2026_department_classification
G04050100036,official_name,한국전기연구원,한국전기연구원,2026_department_classification
G04050100036,display_name,단과대구분없음 한국전기연구원,단과대구분없음한국전기연구원,2026_department_classification
G04050100055,official_name,전기전자공학과(나노반도체첨단제조공정교육),전기전자공학과(나노반도체첨단제조공정교육),2026_department_classification
G04050100055,display_name,단과대구분없음 전기전자공학과(나노반도체첨단제조공정교육),단과대구분없음전기전자공학과(나노반도체첨단제조공정교육),2026_department_classification
G04050100055,parent_department_name,전기전자공학과,전기전자공학과,2026_department_classification
G04050100055,major_name,나노반도체첨단제조공정교육,나노반도체첨단제조공정교육,2026_department_classification
G04050200012,official_name,전기전자공학과,전기전자공학과,2026_department_classification
G04050200012,display_name,단과대구분없음 전기전자공학과,단과대구분없음전기전자공학과,2026_department_classification
G04050200024,official_name,전기전자컴퓨터공학과,전기전자컴퓨터공학과,2026_department_classification
G04050200024,display_name,단과대구분없음 전기전자컴퓨터공학과,단과대구분없음전기전자컴퓨터공학과,2026_department_classification
G04050200027,official_name,전자공학과,전자공학과,2026_department_classification
G04050200027,display_name,단과대구분없음 전자공학과,단과대구분없음전자공학과,2026_department_classification
G04050200033,official_name,전자전기공학과,전자전기공학과,2026_department_classification
G04050200033,display_name,단과대구분없음 전자전기공학과,단과대구분없음전자전기공학과,2026_department_classification
G04050200059,official_name,전자전기컴퓨터공학과,전자전기컴퓨터공학과,2026_department_classification
G04050200059,display_name,단과대구분없음 전자전기컴퓨터공학과,단과대구분없음전자전기컴퓨터공학과,2026_department_classification
G04050300030,official_name,한국로봇융합연구원,한국로봇융합연구원,2026_department_classification
G04050300030,display_name,단과대구분없음 한국로봇융합연구원,단과대구분없음한국로봇융합연구원,2026_department_classification
G04050300030,official_name,한국로봇융합연구원,한국로봇융합연구원,2026_department_classification
G04050300030,display_name,단과대구분없음 한국로봇융합연구원,단과대구분없음한국로봇융합연구원,2026_department_classification
G04050300036,official_name,로봇융합전공,로봇융합전공,2026_department_classification
G04050300036,display_name,단과대구분없음 로봇융합전공,단과대구분없음로봇융합전공,2026_department_classification
G04060200157,official_name,원자력공학전공,원자력공학전공,2026_department_classification
G04060200157,display_name,단과대구분없음 원자력공학전공,단과대구분없음원자력공학전공,2026_department_classification
G04060200199,official_name,그린설비융합전공,그린설비융합전공,2026_department_classification
G04060200199,display_name,단과대구분없음 그린설비융합전공,단과대구분없음그린설비융합전공,2026_department_classification
G04060200202,official_name,에너지융합발전연소전공,에너지융합발전연소전공,2026_department_classification
G04060200202,display_name,단과대구분없음 에너지융합발전연소전공,단과대구분없음에너지융합발전연소전공,2026_department_classification
G04060200248,official_name,탄소중립기후변화학과,탄소중립기후변화학과,2026_department_classification
G04060200248,display_name,단과대구분없음 탄소중립기후변화학과,단과대구분없음탄소중립기후변화학과,2026_department_classification
G04070100043,official_name,한국세라믹기술원,한국세라믹기술원,2026_department_classification
G04070100043,display_name,단과대구분없음 한국세라믹기술원,단과대구분없음한국세라믹기술원,2026_department_classification
G04070100094,official_name,나노반도체 공정・장비 계약학과,나노반도체공정・장비계약학과,2026_department_classification
G04070100094,display_name,단과대구분없음 나노반도체 공정・장비 계약학과,단과대구분없음나노반도체공정・장비계약학과,2026_department_classification
G04070200003,official_name,섬유공학과,섬유공학과,2026_department_classification
G04070200003,display_name,단과대구분없음 섬유공학과,단과대구분없음섬유공학과,2026_department_classification
G04070200032,official_name,한국염색기술연구원,한국염색기술연구원,2026_department_classification
G04070200032,display_name,단과대구분없음 한국염색기술연구원,단과대구분없음한국염색기술연구원,2026_department_classification
G04070200033,official_name,한국소재융합연구원,한국소재융합연구원,2026_department_classification
G04070200033,display_name,단과대구분없음 한국소재융합연구원,단과대구분없음한국소재융합연구원,2026_department_classification
G04070300029,official_name,바이오소재공학과,바이오소재공학과,2026_department_classification
G04070300029,display_name,단과대구분없음 바이오소재공학과,단과대구분없음바이오소재공학과,2026_department_classification
G04070300045,official_name,유기소재시스템공학과,유기소재시스템공학과,2026_department_classification
G04070300045,display_name,단과대구분없음 유기소재시스템공학과,단과대구분없음유기소재시스템공학과,2026_department_classification
G04070300084,official_name,하이브리드소재솔루션협동과정,하이브리드소재솔루션협동과정,2026_department_classification
G04070300084,display_name,단과대구분없음 하이브리드소재솔루션협동과정,단과대구분없음하이브리드소재솔루션협동과정,2026_department_classification
G04070400006,official_name,재료공학과,재료공학과,2026_department_classification
G04070400006,display_name,단과대구분없음 재료공학과,단과대구분없음재료공학과,2026_department_classification
G04070400054,official_name,수송기기하이테크소재부품전공,수송기기하이테크소재부품전공,2026_department_classification
G04070400054,display_name,단과대구분없음 수송기기하이테크소재부품전공,단과대구분없음수송기기하이테크소재부품전공,2026_department_classification
G04070400075,official_name,한국재료연구원,한국재료연구원,2026_department_classification
G04070400075,display_name,단과대구분없음 한국재료연구원,단과대구분없음한국재료연구원,2026_department_classification
G04080100022,official_name,멀티미디어협동과정,멀티미디어협동과정,2026_department_classification
G04080100022,display_name,단과대구분없음 멀티미디어협동과정,단과대구분없음멀티미디어협동과정,2026_department_classification
G04080100133,official_name,빅데이터협동과정,빅데이터협동과정,2026_department_classification
G04080100133,display_name,단과대구분없음 빅데이터협동과정,단과대구분없음빅데이터협동과정,2026_department_classification
G04080100153,official_name,교육과미디어융합전공,교육과미디어융합전공,2026_department_classification
G04080100153,display_name,단과대구분없음 교육과미디어융합전공,단과대구분없음교육과미디어융합전공,2026_department_classification
G04080100154,official_name,빅데이터전공,빅데이터전공,2026_department_classification
G04080100154,display_name,단과대구분없음 빅데이터전공,단과대구분없음빅데이터전공,2026_department_classification
G04080100204,official_name,"정보융합공학과(컴퓨터공학전공, AI전공)","정보융합공학과(컴퓨터공학전공,ai전공)",2026_department_classification
G04080100204,display_name,"단과대구분없음 정보융합공학과(컴퓨터공학전공, AI전공)","단과대구분없음정보융합공학과(컴퓨터공학전공,ai전공)",2026_department_classification
G04080100204,parent_department_name,정보융합공학과,정보융합공학과,2026_department_classification
G04080100204,major_name,"컴퓨터공학전공, AI전공","컴퓨터공학전공,ai전공",2026_department_classification
G04080300203,official_name,정보통신협동과정(정보시스템공학과),정보통신협동과정(정보시스템공학과),2026_department_classification
G04080300203,display_name,단과대구분없음 정보통신협동과정(정보시스템공학과),단과대구분없음정보통신협동과정(정보시스템공학과),2026_department_classification
G04080300203,parent_department_name,정보통신협동과정,정보통신협동과정,2026_department_classification
G04080300203,major_name,정보시스템공학과,정보시스템공학과,2026_department_classification
G04080300355,official_name,ICT융합학과,ict융합학과,2026_department_classification
G04080300355,display_name,단과대구분없음 ICT융합학과,단과대구분없음ict융합학과,2026_department_classification
G04080300376,official_name,핀테크공학과,핀테크공학과,2026_department_classification
G04080300376,display_name,단과대구분없음 핀테크공학과,단과대구분없음핀테크공학과,2026_department_classification
G04080300404,official_name,정보융합공학과,정보융합공학과,2026_department_classification
G04080300404,display_name,단과대구분없음 정보융합공학과,단과대구분없음정보융합공학과,2026_department_classification
G04090100012,official_name,산업공학과,산업공학과,2026_department_classification
G04090100012,display_name,단과대구분없음 산업공학과,단과대구분없음산업공학과,2026_department_classification
G04090100126,official_name,한국산업기술시험원,한국산업기술시험원,2026_department_classification
G04090100126,display_name,단과대구분없음 한국산업기술시험원,단과대구분없음한국산업기술시험원,2026_department_classification
G04100100001,official_name,고분자공학과,고분자공학과,2026_department_classification
G04100100001,display_name,단과대구분없음 고분자공학과,단과대구분없음고분자공학과,2026_department_classification
G04100100020,official_name,청정공학협동과정,청정공학협동과정,2026_department_classification
G04100100020,display_name,단과대구분없음 청정공학협동과정,단과대구분없음청정공학협동과정,2026_department_classification
G04100100042,official_name,첨단정밀공학협동과정,첨단정밀공학협동과정,2026_department_classification
G04100100042,display_name,단과대구분없음 첨단정밀공학협동과정,단과대구분없음첨단정밀공학협동과정,2026_department_classification
G04100100048,official_name,화학공학・고분자공학과,화학공학・고분자공학과,2026_department_classification
G04100100048,display_name,단과대구분없음 화학공학・고분자공학과,단과대구분없음화학공학・고분자공학과,2026_department_classification
G04100100075,official_name,응용화학공학부,응용화학공학부,2026_department_classification
G04100100075,display_name,단과대구분없음 응용화학공학부,단과대구분없음응용화학공학부,2026_department_classification
G04100100082,official_name,그린고분자소재전공,그린고분자소재전공,2026_department_classification
G04100100082,display_name,단과대구분없음 그린고분자소재전공,단과대구분없음그린고분자소재전공,2026_department_classification
G04100100082,official_name,그린고분자소재전공,그린고분자소재전공,2026_department_classification
G04100100082,display_name,단과대구분없음 그린고분자소재전공,단과대구분없음그린고분자소재전공,2026_department_classification
G04100100090,official_name,화학공학.고분자공학과,화학공학.고분자공학과,2026_department_classification
G04100100090,display_name,단과대구분없음 화학공학.고분자공학과,단과대구분없음화학공학.고분자공학과,2026_department_classification
G04100100131,official_name,한국에너지기술연구원,한국에너지기술연구원,2026_department_classification
G04100100131,display_name,단과대구분없음 한국에너지기술연구원,단과대구분없음한국에너지기술연구원,2026_department_classification
G04100100136,official_name,응용화학공학부(나노반도체첨단제조공정융합교육),응용화학공학부(나노반도체첨단제조공정융합교육),2026_department_classification
G04100100136,display_name,단과대구분없음 응용화학공학부(나노반도체첨단제조공정융합교육),단과대구분없음응용화학공학부(나노반도체첨단제조공정융합교육),2026_department_classification
G04100100136,parent_department_name,응용화학공학부,응용화학공학부,2026_department_classification
G04100100136,major_name,나노반도체첨단제조공정융합교육,나노반도체첨단제조공정융합교육,2026_department_classification
G04110100009,official_name,메카트로닉스협동과정,메카트로닉스협동과정,2026_department_classification
G04110100009,display_name,단과대구분없음 메카트로닉스협동과정,단과대구분없음메카트로닉스협동과정,2026_department_classification
G04110100051,official_name,로봇관련협동과정,로봇관련협동과정,2026_department_classification
G04110100051,display_name,단과대구분없음 로봇관련협동과정,단과대구분없음로봇관련협동과정,2026_department_classification
G04110100094,official_name,한국전자통신연구원,한국전자통신연구원,2026_department_classification
G04110100094,display_name,단과대구분없음 한국전자통신연구원,단과대구분없음한국전자통신연구원,2026_department_classification
G04110200026,official_name,창의공학시스템협동과정,창의공학시스템협동과정,2026_department_classification
G04110200026,display_name,단과대구분없음 창의공학시스템협동과정,단과대구분없음창의공학시스템협동과정,2026_department_classification
G04110200050,official_name,냉동공조에너지전공,냉동공조에너지전공,2026_department_classification
G04110200050,display_name,단과대구분없음 냉동공조에너지전공,단과대구분없음냉동공조에너지전공,2026_department_classification
G04110200190,official_name,스마트융합공학과,스마트융합공학과,2026_department_classification
G04110200190,display_name,단과대구분없음 스마트융합공학과,단과대구분없음스마트융합공학과,2026_department_classification
G04110200238,official_name,스마트가전공조시스템학과,스마트가전공조시스템학과,2026_department_classification
G04110200238,display_name,단과대구분없음 스마트가전공조시스템학과,단과대구분없음스마트가전공조시스템학과,2026_department_classification
G04110200281,official_name,한국생산기술연구원,한국생산기술연구원,2026_department_classification
G04110200281,display_name,단과대구분없음 한국생산기술연구원,단과대구분없음한국생산기술연구원,2026_department_classification
G04110300028,official_name,융합학부,융합학부,2026_department_classification
G04110300028,display_name,단과대구분없음 융합학부,단과대구분없음융합학부,2026_department_classification
G04110300032,official_name,공학교육전공,공학교육전공,2026_department_classification
G04110300032,display_name,단과대구분없음 공학교육전공,단과대구분없음공학교육전공,2026_department_classification
G05010100096,official_name,농업환경변화대응융합전공,농업환경변화대응융합전공,2026_department_classification
G05010100096,display_name,단과대구분없음 농업환경변화대응융합전공,단과대구분없음농업환경변화대응융합전공,2026_department_classification
G05020100026,official_name,생명과학과,생명과학과,2026_department_classification
G05020100026,display_name,단과대구분없음 생명과학과,단과대구분없음생명과학과,2026_department_classification
G05020100088,official_name,바이오시스템공학과,바이오시스템공학과,2026_department_classification
G05020100088,display_name,단과대구분없음 바이오시스템공학과,단과대구분없음바이오시스템공학과,2026_department_classification
G05020100122,official_name,바이오정보전자공학과,바이오정보전자공학과,2026_department_classification
G05020100122,display_name,단과대구분없음 바이오정보전자공학과,단과대구분없음바이오정보전자공학과,2026_department_classification
G05020100201,official_name,헬스테크놀로지협동과정,헬스테크놀로지협동과정,2026_department_classification
G05020100201,display_name,단과대구분없음 헬스테크놀로지협동과정,단과대구분없음헬스테크놀로지협동과정,2026_department_classification
G05020100231,official_name,생명시스템학과,생명시스템학과,2026_department_classification
G05020100231,display_name,단과대구분없음 생명시스템학과,단과대구분없음생명시스템학과,2026_department_classification
G05020100306,official_name,생물정보학및장수과학전공,생물정보학및장수과학전공,2026_department_classification
G05020100306,display_name,단과대구분없음 생물정보학및장수과학전공,단과대구분없음생물정보학및장수과학전공,2026_department_classification
G05020100307,official_name,헬스테크놀로지전공,헬스테크놀로지전공,2026_department_classification
G05020100307,display_name,단과대구분없음 헬스테크놀로지전공,단과대구분없음헬스테크놀로지전공,2026_department_classification
G05020100315,official_name,유전체데이터과학전공,유전체데이터과학전공,2026_department_classification
G05020100315,display_name,단과대구분없음 유전체데이터과학전공,단과대구분없음유전체데이터과학전공,2026_department_classification
G05020200006,official_name,미생물학과,미생물학과,2026_department_classification
G05020200006,display_name,단과대구분없음 미생물학과,단과대구분없음미생물학과,2026_department_classification
G05020200010,official_name,분자생물학과,분자생물학과,2026_department_classification
G05020200010,display_name,단과대구분없음 분자생물학과,단과대구분없음분자생물학과,2026_department_classification
G05020200014,official_name,생물공학전공,생물공학전공,2026_department_classification
G05020200014,display_name,단과대구분없음 생물공학전공,단과대구분없음생물공학전공,2026_department_classification
G05020200023,official_name,생물학과,생물학과,2026_department_classification
G05020200023,display_name,단과대구분없음 생물학과,단과대구분없음생물학과,2026_department_classification
G05020200040,official_name,생물공학협동과정,생물공학협동과정,2026_department_classification
G05020200040,display_name,단과대구분없음 생물공학협동과정,단과대구분없음생물공학협동과정,2026_department_classification
G05020200085,official_name,분자과학기술협동과정,분자과학기술협동과정,2026_department_classification
G05020200085,display_name,단과대구분없음 분자과학기술협동과정,단과대구분없음분자과학기술협동과정,2026_department_classification
G05020200092,official_name,생물정보학및장수과학협동과정,생물정보학및장수과학협동과정,2026_department_classification
G05020200092,display_name,단과대구분없음 생물정보학및장수과학협동과정,단과대구분없음생물정보학및장수과학협동과정,2026_department_classification
G05020400016,official_name,생명자원과학과,생명자원과학과,2026_department_classification
G05020400016,display_name,단과대구분없음 생명자원과학과,단과대구분없음생명자원과학과,2026_department_classification
G05020500006,official_name,화학과,화학과,2026_department_classification
G05020500006,display_name,단과대구분없음 화학과,단과대구분없음화학과,2026_department_classification
G05020500027,official_name,화학소재학과,화학소재학과,2026_department_classification
G05020500027,display_name,단과대구분없음 화학소재학과,단과대구분없음화학소재학과,2026_department_classification
G05020500033,official_name,한국화학연구원,한국화학연구원,2026_department_classification
G05020500033,display_name,단과대구분없음 한국화학연구원,단과대구분없음한국화학연구원,2026_department_classification
G05020500039,official_name,분자과학기술전공,분자과학기술전공,2026_department_classification
G05020500039,display_name,단과대구분없음 분자과학기술전공,단과대구분없음분자과학기술전공,2026_department_classification
G05020500044,official_name,한국해양과학기술원,한국해양과학기술원,2026_department_classification
G05020500044,display_name,단과대구분없음 한국해양과학기술원,단과대구분없음한국해양과학기술원,2026_department_classification
G05020600026,official_name,환경공학과,환경공학과,2026_department_classification
G05020600026,display_name,단과대구분없음 환경공학과,단과대구분없음환경공학과,2026_department_classification
G05020600046,official_name,환경시스템협동과정,환경시스템협동과정,2026_department_classification
G05020600046,display_name,단과대구분없음 환경시스템협동과정,단과대구분없음환경시스템협동과정,2026_department_classification
G05020600083,official_name,지역환경시스템공학과,지역환경시스템공학과,2026_department_classification
G05020600083,display_name,단과대구분없음 지역환경시스템공학과,단과대구분없음지역환경시스템공학과,2026_department_classification
G05030100019,official_name,아동가족학과,아동가족학과,2026_department_classification
G05030100019,display_name,단과대구분없음 아동가족학과,단과대구분없음아동가족학과,2026_department_classification
G05030100021,official_name,아동주거학과,아동주거학과,2026_department_classification
G05030100021,display_name,단과대구분없음 아동주거학과,단과대구분없음아동주거학과,2026_department_classification
G05030100025,official_name,주거환경학과,주거환경학과,2026_department_classification
G05030100025,display_name,단과대구분없음 주거환경학과,단과대구분없음주거환경학과,2026_department_classification
G05030200028,official_name,식품영양학과,식품영양학과,2026_department_classification
G05030200028,display_name,단과대구분없음 식품영양학과,단과대구분없음식품영양학과,2026_department_classification
G05030200085,official_name,식품바이오소재과학과,식품바이오소재과학과,2026_department_classification
G05030200085,display_name,단과대구분없음 식품바이오소재과학과,단과대구분없음식품바이오소재과학과,2026_department_classification
G05030300005,official_name,의류학과,의류학과,2026_department_classification
G05030300005,display_name,단과대구분없음 의류학과,단과대구분없음의류학과,2026_department_classification
G05030300039,official_name,전통복식과보존과학협동과정,전통복식과보존과학협동과정,2026_department_classification
G05030300039,display_name,단과대구분없음 전통복식과보존과학협동과정,단과대구분없음전통복식과보존과학협동과정,2026_department_classification
G05030300047,official_name,문화유산보존과학전공,문화유산보존과학전공,2026_department_classification
G05030300047,display_name,단과대구분없음 문화유산보존과학전공,단과대구분없음문화유산보존과학전공,2026_department_classification
G05040100006,official_name,수학과,수학과,2026_department_classification
G05040100006,display_name,단과대구분없음 수학과,단과대구분없음수학과,2026_department_classification
G05040100027,official_name,수리정보산업전공,수리정보산업전공,2026_department_classification
G05040100027,display_name,단과대구분없음 수리정보산업전공,단과대구분없음수리정보산업전공,2026_department_classification
G05040200017,official_name,통계학과,통계학과,2026_department_classification
G05040200017,display_name,단과대구분없음 통계학과,단과대구분없음통계학과,2026_department_classification
G05040300003,official_name,과학기술학협동과정,과학기술학협동과정,2026_department_classification
G05040300003,display_name,단과대구분없음 과학기술학협동과정,단과대구분없음과학기술학협동과정,2026_department_classification
G05040300008,official_name,과학학협동과정,과학학협동과정,2026_department_classification
G05040300008,display_name,단과대구분없음 과학학협동과정,단과대구분없음과학학협동과정,2026_department_classification
G05040300026,official_name,물리학과,물리학과,2026_department_classification
G05040300026,display_name,단과대구분없음 물리학과,단과대구분없음물리학과,2026_department_classification
G05040400002,official_name,대기과학과,대기과학과,2026_department_classification
G05040400002,display_name,단과대구분없음 대기과학과,단과대구분없음대기과학과,2026_department_classification
G05040500003,official_name,지구과학과,지구과학과,2026_department_classification
G05040500003,display_name,단과대구분없음 지구과학과,단과대구분없음지구과학과,2026_department_classification
G05040500020,official_name,지형정보협동과정,지형정보협동과정,2026_department_classification
G05040500020,display_name,단과대구분없음 지형정보협동과정,단과대구분없음지형정보협동과정,2026_department_classification
G05040500028,official_name,지구환경시스템학부,지구환경시스템학부,2026_department_classification
G05040500028,display_name,단과대구분없음 지구환경시스템학부,단과대구분없음지구환경시스템학부,2026_department_classification
G05040500037,official_name,기후시스템전공,기후시스템전공,2026_department_classification
G05040500037,display_name,단과대구분없음 기후시스템전공,단과대구분없음기후시스템전공,2026_department_classification
G05040600013,official_name,과학기술인문학협동과정,과학기술인문학협동과정,2026_department_classification
G05040600013,display_name,단과대구분없음 과학기술인문학협동과정,단과대구분없음과학기술인문학협동과정,2026_department_classification
G06010100013,official_name,의공학전공,의공학전공,2026_department_classification
G06010100013,display_name,단과대구분없음 의공학전공,단과대구분없음의공학전공,2026_department_classification
G06010100038,official_name,의과학과,의과학과,2026_department_classification
G06010100038,display_name,단과대구분없음 의과학과,단과대구분없음의과학과,2026_department_classification
G06030100009,official_name,약학과,약학과,2026_department_classification
G06030100009,display_name,단과대구분없음 약학과,단과대구분없음약학과,2026_department_classification
G06030100012,official_name,제약학과,제약학과,2026_department_classification
G06030100012,display_name,단과대구분없음 제약학과,단과대구분없음제약학과,2026_department_classification
G06040200106,official_name,통합예술치료학과,통합예술치료학과,2026_department_classification
G06040200106,display_name,단과대구분없음 통합예술치료학과,단과대구분없음통합예술치료학과,2026_department_classification
G06040300002,official_name,의공학협동과정,의공학협동과정,2026_department_classification
G06040300002,display_name,단과대구분없음 의공학협동과정,단과대구분없음의공학협동과정,2026_department_classification
G07010100002,official_name,디자인학과,디자인학과,2026_department_classification
G07010100002,display_name,단과대구분없음 디자인학과,단과대구분없음디자인학과,2026_department_classification
G07010500121,official_name,실내환경디자인학과,실내환경디자인학과,2026_department_classification
G07010500121,display_name,단과대구분없음 실내환경디자인학과,단과대구분없음실내환경디자인학과,2026_department_classification
