academic_program_code,alias_type,alias_name,normalized_alias_name,source
G07020300048,official_name,예술·문화와영상매체협동과정,예술·문화와영상매체협동과정,2026_department_classification
G07020300048,display_name,단과대구분없음 예술·문화와영상매체협동과정,단과대구분없음예술·문화와영상매체협동과정,2026_department_classification
G07020300101,official_name,영상정보협동과정,영상정보협동과정,2026_department_classification
G07020300101,display_name,단과대구분없음 영상정보협동과정,단과대구분없음영상정보협동과정,2026_department_classification
G07020300137,official_name,예술문화영상학과,예술문화영상학과,2026_department_classification
G07020300137,display_name,단과대구분없음 예술문화영상학과,단과대구분없음예술문화영상학과,2026_department_classification
G07020300260,official_name,디자인테크놀로지학과,디자인테크놀로지학과,2026_department_classification
G07020300260,display_name,단과대구분없음 디자인테크놀로지학과,단과대구분없음디자인테크놀로지학과,2026_department_classification
G07030100002,official_name,무용학과,무용학과,2026_department_classification
G07030100002,display_name,단과대구분없음 무용학과,단과대구분없음무용학과,2026_department_classification
G07030200027,official_name,스포츠과학과,스포츠과학과,2026_department_classification
G07030200027,display_name,단과대구분없음 스포츠과학과,단과대구분없음스포츠과학과,2026_department_classification
G07030200042,official_name,체육학과,체육학과,2026_department_classification
G07030200042,display_name,단과대구분없음 체육학과,단과대구분없음체육학과,2026_department_classification
G07040100007,official_name,미술학과,미술학과,2026_department_classification
G07040100007,display_name,단과대구분없음 미술학과,단과대구분없음미술학과,2026_department_classification
G07040300011,official_name,조형학과,조형학과,2026_department_classification
G07040300011,display_name,단과대구분없음 조형학과,단과대구분없음조형학과,2026_department_classification
G07060100006,official_name,음악학과,음악학과,2026_department_classification
G07060100006,display_name,단과대구분없음 음악학과,단과대구분없음음악학과,2026_department_classification
G07060200005,official_name,한국음악학과,한국음악학과,2026_department_classification
G07060200005,display_name,단과대구분없음 한국음악학과,단과대구분없음한국음악학과,2026_department_classification
T00000012639,official_name,에너지경제연구원,에너지경제연구원,2026_department_classification
T00000012639,display_name,단과대구분없음 에너지경제연구원,단과대구분없음에너지경제연구원,2026_department_classification
T00000012675,official_name,후각디스플레이공학과,후각디스플레이공학과,2026_department_classification
T00000012675,display_name,단과대구분없음 후각디스플레이공학과,단과대구분없음후각디스플레이공학과,2026_department_classification
G04010300006,official_name,조경학과,조경학과,2026_department_classification
G04010300006,display_name,단과대구분없음 조경학과,단과대구분없음조경학과,2026_department_classification
G04050200148,official_name,인지메카트로닉스공학과(나노반도체첨단제조공정융합교육),인지메카트로닉스공학과(나노반도체첨단제조공정융합교육),2026_department_classification
G04050200148,display_name,단과대구분없음 인지메카트로닉스공학과(나노반도체첨단제조공정융합교육),단과대구분없음인지메카트로닉스공학과(나노반도체첨단제조공정융합교육),2026_department_classification
G04050200148,parent_department_name,인지메카트로닉스공학과,인지메카트로닉스공학과,2026_department_classification
G04050200148,major_name,나노반도체첨단제조공정융합교육,나노반도체첨단제조공정융합교육,2026_department_classification
G04060200090,official_name,바이오환경에너지학과,바이오환경에너지학과,2026_department_classification
G04060200090,display_name,단과대구분없음 바이오환경에너지학과,단과대구분없음바이오환경에너지학과,2026_department_classification
G04060200251,official_name,나노융합기술학과(나노반도체첨단제조공정융합교육),나노융합기술학과(나노반도체첨단제조공정융합교육),2026_department_classification
G04060200251,display_name,단과대구분없음 나노융합기술학과(나노반도체첨단제조공정융합교육),단과대구분없음나노융합기술학과(나노반도체첨단제조공정융합교육),2026_department_classification
G04060200251,parent_department_name,나노융합기술학과,나노융합기술학과,2026_department_classification
G04060200251,major_name,나노반도체첨단제조공정융합교육,나노반도체첨단제조공정융합교육,2026_department_classification
G04070300096,official_name,바이오소재과학과,바이오소재과학과,2026_department_classification
G04070300096,display_name,단과대구분없음 바이오소재과학과,단과대구분없음바이오소재과학과,2026_department_classification
G04070400030,official_name,나노융합기술학과,나노융합기술학과,2026_department_classification
G04070400030,display_name,단과대구분없음 나노융합기술학과,단과대구분없음나노융합기술학과,2026_department_classification
G04080300204,official_name,IT응용공학과,it응용공학과,2026_department_classification
G04080300204,display_name,단과대구분없음 IT응용공학과,단과대구분없음it응용공학과,2026_department_classification
G04110100041,official_name,인지메카트로닉스공학과,인지메카트로닉스공학과,2026_department_classification
G04110100041,display_name,단과대구분없음 인지메카트로닉스공학과,단과대구분없음인지메카트로닉스공학과,2026_department_classification
G04110100073,official_name,나노메카트로닉스공학과,나노메카트로닉스공학과,2026_department_classification
G04110100073,display_name,단과대구분없음 나노메카트로닉스공학과,단과대구분없음나노메카트로닉스공학과,2026_department_classification
G05010100129,official_name,농촌진흥청,농촌진흥청,2026_department_classification
G05010100129,display_name,단과대구분없음 농촌진흥청,단과대구분없음농촌진흥청,2026_department_classification
G05020100044,official_name,식물생명과학과,식물생명과학과,2026_department_classification
G05020100044,display_name,단과대구분없음 식물생명과학과,단과대구분없음식물생명과학과,2026_department_classification
G05020100103,official_name,원예생명과학과,원예생명과학과,2026_department_classification
G05020100103,display_name,단과대구분없음 원예생명과학과,단과대구분없음원예생명과학과,2026_department_classification
G05020100104,official_name,생명환경화학과,생명환경화학과,2026_department_classification
G05020100104,display_name,단과대구분없음 생명환경화학과,단과대구분없음생명환경화학과,2026_department_classification
G05020100123,official_name,바이오산업기계공학과,바이오산업기계공학과,2026_department_classification
G05020100123,display_name,단과대구분없음 바이오산업기계공학과,단과대구분없음바이오산업기계공학과,2026_department_classification
G05020400036,official_name,식품자원경제학과,식품자원경제학과,2026_department_classification
G05020400036,display_name,단과대구분없음 식품자원경제학과,단과대구분없음식품자원경제학과,2026_department_classification
G05020400072,official_name,동물생명자원과학과,동물생명자원과학과,2026_department_classification
G05020400072,display_name,단과대구분없음 동물생명자원과학과,단과대구분없음동물생명자원과학과,2026_department_classification
G05020400105,official_name,생명자원응용과학과,생명자원응용과학과,2026_department_classification
G05020400105,display_name,단과대구분없음 생명자원응용과학과,단과대구분없음생명자원응용과학과,2026_department_classification
G05030200009,official_name,식품공학과,식품공학과,2026_department_classification
G05030200009,display_name,단과대구분없음 식품공학과,단과대구분없음식품공학과,2026_department_classification
G05030200170,official_name,푸드테크학과,푸드테크학과,2026_department_classification
G05030200170,display_name,단과대구분없음 푸드테크학과,단과대구분없음푸드테크학과,2026_department_classification
G05020100416,official_name,융합한의과학과,융합한의과학과,2026_department_classification
G05020100416,display_name,단과대구분없음 융합한의과학과,단과대구분없음융합한의과학과,2026_department_classification
G06010100014,official_name,의학과,의학과,2026_department_classification
G06010100014,display_name,단과대구분없음 의학과,단과대구분없음의학과,2026_department_classification
G06010200012,official_name,치의학과,치의학과,2026_department_classification
G06010200012,display_name,단과대구분없음 치의학과,단과대구분없음치의학과,2026_department_classification
G06010300007,official_name,한의학과,한의학과,2026_department_classification
G06010300007,display_name,단과대구분없음 한의학과,단과대구분없음한의학과,2026_department_classification
G06020100004,official_name,간호학과,간호학과,2026_department_classification
G06020100004,display_name,단과대구분없음 간호학과,단과대구분없음간호학과,2026_department_classification
G06040300042,official_name,융합의과학과,융합의과학과,2026_department_classification
G06040300042,display_name,단과대구분없음 융합의과학과,단과대구분없음융합의과학과,2026_department_classification
G06040300090,official_name,정보융합공학과(의생명융합전공),정보융합공학과(의생명융합전공),2026_department_classification
G06040300090,display_name,단과대구분없음 정보융합공학과(의생명융합전공),단과대구분없음정보융합공학과(의생명융합전공),2026_department_classification
G06040300090,parent_department_name,정보융합공학과,정보융합공학과,2026_department_classification
G06040300090,major_name,의생명융합전공,의생명융합전공,2026_department_classification
G02010100024,official_name,경영학전공,경영학전공,2026_department_classification
G02010100024,display_name,단과대구분없음 경영학전공,단과대구분없음경영학전공,2026_department_classification
G02010100049,official_name,국제경영전공,국제경영전공,2026_department_classification
G02010100049,display_name,단과대구분없음 국제경영전공,단과대구분없음국제경영전공,2026_department_classification
G02010100077,official_name,노사관계전공,노사관계전공,2026_department_classification
G02010100077,display_name,단과대구분없음 노사관계전공,단과대구분없음노사관계전공,2026_department_classification
G02010100525,official_name,Techno-MBA전공,techno-mba전공,2026_department_classification
G02010100525,display_name,단과대구분없음 Techno-MBA전공,단과대구분없음techno-mba전공,2026_department_classification
G02010100584,official_name,삼성 테크노 MBA전공,삼성테크노mba전공,2026_department_classification
G02010100584,display_name,단과대구분없음 삼성 테크노 MBA전공,단과대구분없음삼성테크노mba전공,2026_department_classification
G02010100879,official_name,경영혁신MBA전공,경영혁신mba전공,2026_department_classification
G02010100879,display_name,단과대구분없음 경영혁신MBA전공,단과대구분없음경영혁신mba전공,2026_department_classification
G02010101224,official_name,디지털MBA전공,디지털mba전공,2026_department_classification
G02010101224,display_name,단과대구분없음 디지털MBA전공,단과대구분없음디지털mba전공,2026_department_classification
G03010100006,official_name,교육공학전공,교육공학전공,2026_department_classification
G03010100006,display_name,단과대구분없음 교육공학전공,단과대구분없음교육공학전공,2026_department_classification
G03010100014,official_name,교육방법전공,교육방법전공,2026_department_classification
G03010100014,display_name,단과대구분없음 교육방법전공,단과대구분없음교육방법전공,2026_department_classification
G03010100033,official_name,교육철학전공,교육철학전공,2026_department_classification
G03010100033,display_name,단과대구분없음 교육철학전공,단과대구분없음교육철학전공,2026_department_classification
G03010100034,official_name,교육학과,교육학과,2026_department_classification
G03010100034,display_name,단과대구분없음 교육학과,단과대구분없음교육학과,2026_department_classification
G03010100039,official_name,교육행정전공,교육행정전공,2026_department_classification
G03010100039,display_name,단과대구분없음 교육행정전공,단과대구분없음교육행정전공,2026_department_classification
G03010100064,official_name,평생교육전공,평생교육전공,2026_department_classification
G03010100064,display_name,단과대구분없음 평생교육전공,단과대구분없음평생교육전공,2026_department_classification
G03010100066,official_name,학교상담전공,학교상담전공,2026_department_classification
G03010100066,display_name,단과대구분없음 학교상담전공,단과대구분없음학교상담전공,2026_department_classification
G03010100174,official_name,교육과정・수업컨설팅전공,교육과정・수업컨설팅전공,2026_department_classification
G03010100174,display_name,단과대구분없음 교육과정・수업컨설팅전공,단과대구분없음교육과정・수업컨설팅전공,2026_department_classification
G03010100250,official_name,교육혁신전공,교육혁신전공,2026_department_classification
G03010100250,display_name,단과대구분없음 교육혁신전공,단과대구분없음교육혁신전공,2026_department_classification
G03010100266,official_name,교육리더십・학교컨설팅전공,교육리더십・학교컨설팅전공,2026_department_classification
G03010100266,display_name,단과대구분없음 교육리더십・학교컨설팅전공,단과대구분없음교육리더십・학교컨설팅전공,2026_department_classification
G03010100267,official_name,교육공학・국제교육협력전공,교육공학・국제교육협력전공,2026_department_classification
G03010100267,display_name,단과대구분없음 교육공학・국제교육협력전공,단과대구분없음교육공학・국제교육협력전공,2026_department_classification
G03010100276,official_name,AI융합교육전공,ai융합교육전공,2026_department_classification
G03010100276,display_name,단과대구분없음 AI융합교육전공,단과대구분없음ai융합교육전공,2026_department_classification
G03020100008,official_name,유아교육전공,유아교육전공,2026_department_classification
G03020100008,display_name,단과대구분없음 유아교육전공,단과대구분없음유아교육전공,2026_department_classification
G03030100007,official_name,유아특수교육전공,유아특수교육전공,2026_department_classification
G03030100007,display_name,단과대구분없음 유아특수교육전공,단과대구분없음유아특수교육전공,2026_department_classification
G03030100015,official_name,특수교육전공,특수교육전공,2026_department_classification
G03030100015,display_name,단과대구분없음 특수교육전공,단과대구분없음특수교육전공,2026_department_classification
G03050100002,official_name,국어교육전공,국어교육전공,2026_department_classification
G03050100002,display_name,단과대구분없음 국어교육전공,단과대구분없음국어교육전공,2026_department_classification
G03050100007,official_name,독어교육전공,독어교육전공,2026_department_classification
G03050100007,display_name,단과대구분없음 독어교육전공,단과대구분없음독어교육전공,2026_department_classification
G03050100011,official_name,불어교육전공,불어교육전공,2026_department_classification
G03050100011,display_name,단과대구분없음 불어교육전공,단과대구분없음불어교육전공,2026_department_classification
G03050100017,official_name,영어교육전공,영어교육전공,2026_department_classification
G03050100017,display_name,단과대구분없음 영어교육전공,단과대구분없음영어교육전공,2026_department_classification
G03050100027,official_name,일본어교육전공,일본어교육전공,2026_department_classification
G03050100027,display_name,단과대구분없음 일본어교육전공,단과대구분없음일본어교육전공,2026_department_classification
G03050100031,official_name,중국어교육전공,중국어교육전공,2026_department_classification
G03050100031,display_name,단과대구분없음 중국어교육전공,단과대구분없음중국어교육전공,2026_department_classification
G03050100038,official_name,한문교육전공,한문교육전공,2026_department_classification
G03050100038,display_name,단과대구분없음 한문교육전공,단과대구분없음한문교육전공,2026_department_classification
G03050200019,official_name,사서교육전공,사서교육전공,2026_department_classification
G03050200019,display_name,단과대구분없음 사서교육전공,단과대구분없음사서교육전공,2026_department_classification
G03050200021,official_name,윤리교육전공,윤리교육전공,2026_department_classification
G03050200021,display_name,단과대구분없음 윤리교육전공,단과대구분없음윤리교육전공,2026_department_classification
G03050300016,official_name,역사교육전공,역사교육전공,2026_department_classification
G03050300016,display_name,단과대구분없음 역사교육전공,단과대구분없음역사교육전공,2026_department_classification
G03050300020,official_name,일반사회교육전공,일반사회교육전공,2026_department_classification
G03050300020,display_name,단과대구분없음 일반사회교육전공,단과대구분없음일반사회교육전공,2026_department_classification
G03050400025,official_name,정보컴퓨터교육전공,정보컴퓨터교육전공,2026_department_classification
G03050400025,display_name,단과대구분없음 정보컴퓨터교육전공,단과대구분없음정보컴퓨터교육전공,2026_department_classification
G03050500002,official_name,가정교육전공,가정교육전공,2026_department_classification
G03050500002,display_name,단과대구분없음 가정교육전공,단과대구분없음가정교육전공,2026_department_classification
G03050500005,official_name,간호교육전공,간호교육전공,2026_department_classification
G03050500005,display_name,단과대구분없음 간호교육전공,단과대구분없음간호교육전공,2026_department_classification
G03050500023,official_name,물리교육전공,물리교육전공,2026_department_classification
G03050500023,display_name,단과대구분없음 물리교육전공,단과대구분없음물리교육전공,2026_department_classification
G03050500029,official_name,생물교육전공,생물교육전공,2026_department_classification
G03050500029,display_name,단과대구분없음 생물교육전공,단과대구분없음생물교육전공,2026_department_classification
G03050500034,official_name,수학교육전공,수학교육전공,2026_department_classification
G03050500034,display_name,단과대구분없음 수학교육전공,단과대구분없음수학교육전공,2026_department_classification
G03050500043,official_name,지구과학교육전공,지구과학교육전공,2026_department_classification
G03050500043,display_name,단과대구분없음 지구과학교육전공,단과대구분없음지구과학교육전공,2026_department_classification
G03050500046,official_name,지리교육전공,지리교육전공,2026_department_classification
G03050500046,display_name,단과대구분없음 지리교육전공,단과대구분없음지리교육전공,2026_department_classification
G03050500051,official_name,화학교육전공,화학교육전공,2026_department_classification
G03050500051,display_name,단과대구분없음 화학교육전공,단과대구분없음화학교육전공,2026_department_classification
G03050500055,official_name,환경교육전공,환경교육전공,2026_department_classification
G03050500055,display_name,단과대구분없음 환경교육전공,단과대구분없음환경교육전공,2026_department_classification
G03050500057,official_name,영양교육전공,영양교육전공,2026_department_classification
G03050500057,display_name,단과대구분없음 영양교육전공,단과대구분없음영양교육전공,2026_department_classification
G03050600009,official_name,미술교육전공,미술교육전공,2026_department_classification
G03050600009,display_name,단과대구분없음 미술교육전공,단과대구분없음미술교육전공,2026_department_classification
G03050600019,official_name,음악교육전공,음악교육전공,2026_department_classification
G03050600019,display_name,단과대구분없음 음악교육전공,단과대구분없음음악교육전공,2026_department_classification
G03050600022,official_name,체육교육전공,체육교육전공,2026_department_classification
G03050600022,display_name,단과대구분없음 체육교육전공,단과대구분없음체육교육전공,2026_department_classification
G02010500180,official_name,파생금융전공,파생금융전공,2026_department_classification
G02010500180,display_name,단과대구분없음 파생금융전공,단과대구분없음파생금융전공,2026_department_classification
G02010100816,official_name,스포츠산업학전공,스포츠산업학전공,2026_department_classification
G02010100816,display_name,단과대구분없음 스포츠산업학전공,단과대구분없음스포츠산업학전공,2026_department_classification
G04010100007,official_name,건축공학전공,건축공학전공,2026_department_classification
G04010100007,display_name,단과대구분없음 건축공학전공,단과대구분없음건축공학전공,2026_department_classification
G04010200012,official_name,건축학전공,건축학전공,2026_department_classification
G04010200012,display_name,단과대구분없음 건축학전공,단과대구분없음건축학전공,2026_department_classification
G04020100032,official_name,토목공학전공,토목공학전공,2026_department_classification
G04020100032,display_name,단과대구분없음 토목공학전공,단과대구분없음토목공학전공,2026_department_classification
G04030300099,official_name,조선.해양공학전공,조선.해양공학전공,2026_department_classification
G04030300099,display_name,단과대구분없음 조선.해양공학전공,단과대구분없음조선.해양공학전공,2026_department_classification
G04040100006,official_name,기계공학전공,기계공학전공,2026_department_classification
G04040100006,display_name,단과대구분없음 기계공학전공,단과대구분없음기계공학전공,2026_department_classification
G04050200073,official_name,전자전기공학전공,전자전기공학전공,2026_department_classification
G04050200073,display_name,단과대구분없음 전자전기공학전공,단과대구분없음전자전기공학전공,2026_department_classification
G04070300052,official_name,유기소재시스템공학전공,유기소재시스템공학전공,2026_department_classification
G04070300052,display_name,단과대구분없음 유기소재시스템공학전공,단과대구분없음유기소재시스템공학전공,2026_department_classification
G04070400008,official_name,재료공학전공,재료공학전공,2026_department_classification
G04070400008,display_name,단과대구분없음 재료공학전공,단과대구분없음재료공학전공,2026_department_classification
G04090100014,official_name,산업공학전공,산업공학전공,2026_department_classification
G04090100014,display_name,단과대구분없음 산업공학전공,단과대구분없음산업공학전공,2026_department_classification
G04100100002,official_name,고분자공학전공,고분자공학전공,2026_department_classification
G04100100002,display_name,단과대구분없음 고분자공학전공,단과대구분없음고분자공학전공,2026_department_classification
G04100100028,official_name,화학공학전공,화학공학전공,2026_department_classification
G04100100028,display_name,단과대구분없음 화학공학전공,단과대구분없음화학공학전공,2026_department_classification
G01020200197,official_name,국제차산업문화전공,국제차산업문화전공,2026_department_classification
G01020200197,display_name,단과대구분없음 국제차산업문화전공,단과대구분없음국제차산업문화전공,2026_department_classification
G04010300007,official_name,조경학전공,조경학전공,2026_department_classification
G04010300007,display_name,단과대구분없음 조경학전공,단과대구분없음조경학전공,2026_department_classification
G05020100105,official_name,원예생명과학전공,원예생명과학전공,2026_department_classification
G05020100105,display_name,단과대구분없음 원예생명과학전공,단과대구분없음원예생명과학전공,2026_department_classification
G02030100034,official_name,사회복지학전공,사회복지학전공,2026_department_classification
G02030100034,display_name,단과대구분없음 사회복지학전공,단과대구분없음사회복지학전공,2026_department_classification
G02030700176,official_name,행정학과,행정학과,2026_department_classification
G02030700176,display_name,단과대구분없음 행정학과,단과대구분없음행정학과,2026_department_classification
G02030700177,official_name,행정학전공,행정학전공,2026_department_classification
G02030700177,display_name,단과대구분없음 행정학전공,단과대구분없음행정학전공,2026_department_classification
G02030300006,official_name,도시계획학과,도시계획학과,2026_department_classification
G02030300006,display_name,단과대구분없음 도시계획학과,단과대구분없음도시계획학과,2026_department_classification
G05020600026,official_name,환경공학과,환경공학과,2026_department_classification
G05020600026,display_name,단과대구분없음 환경공학과,단과대구분없음환경공학과,2026_department_classification
G05020600031,official_name,환경과학과,환경과학과,2026_department_classification
G05020600031,display_name,단과대구분없음 환경과학과,단과대구분없음환경과학과,2026_department_classification
G06010300005,official_name,한의과학과,한의과학과,2026_department_classification
G06010300005,display_name,단과대구분없음 한의과학과,단과대구분없음한의과학과,2026_department_classification
G06010300007,official_name,한의학과,한의학과,2026_department_classification
G06010300007,display_name,단과대구분없음 한의학과,단과대구분없음한의학과,2026_department_classification
G06010300024,official_name,학석사통합과정(한의학과),학석사통합과정(한의학과),2026_department_classification
G06010300024,display_name,단과대구분없음 학석사통합과정(한의학과),단과대구분없음학석사통합과정(한의학과),2026_department_classification
G06010300024,parent_department_name,학석사통합과정,학석사통합과정,2026_department_classification
G06010300024,major_name,한의학과,한의학과,2026_department_classification
G01020600083,official_name,한국학전공,한국학전공,2026_department_classification
G01020600083,display_name,단과대구분없음 한국학전공,단과대구분없음한국학전공,2026_department_classification
G01020600085,official_name,해외지역연구전공,해외지역연구전공,2026_department_classification
G01020600085,display_name,단과대구분없음 해외지역연구전공,단과대구분없음해외지역연구전공,2026_department_classification
G01020600118,official_name,국제지역.협력전공,국제지역.협력전공,2026_department_classification
G01020600118,display_name,단과대구분없음 국제지역.협력전공,단과대구분없음국제지역.협력전공,2026_department_classification
G02010100422,official_name,글로벌비즈니스전공,글로벌비즈니스전공,2026_department_classification
G02010100422,display_name,단과대구분없음 글로벌비즈니스전공,단과대구분없음글로벌비즈니스전공,2026_department_classification
G02010100422,official_name,글로벌비즈니스전공,글로벌비즈니스전공,2026_department_classification
G02010100422,display_name,단과대구분없음 글로벌비즈니스전공,단과대구분없음글로벌비즈니스전공,2026_department_classification
G02010600009,official_name,국제물류및항만관리전공,국제물류및항만관리전공,2026_department_classification
G02010600009,display_name,단과대구분없음 국제물류및항만관리전공,단과대구분없음국제물류및항만관리전공,2026_department_classification
G02010600018,official_name,국제통상전공,국제통상전공,2026_department_classification
G02010600018,display_name,단과대구분없음 국제통상전공,단과대구분없음국제통상전공,2026_department_classification
G02030200017,official_name,국제협력전공,국제협력전공,2026_department_classification
G02030200017,display_name,단과대구분없음 국제협력전공,단과대구분없음국제협력전공,2026_department_classification
G02030200046,official_name,EU전공,eu전공,2026_department_classification
G02030200046,display_name,단과대구분없음 EU전공,단과대구분없음eu전공,2026_department_classification
T00000012672,official_name,학.연 협동과정 (한국해양수산개발원),학.연협동과정(한국해양수산개발원),2026_department_classification
T00000012672,display_name,단과대구분없음 학.연 협동과정 (한국해양수산개발원),단과대구분없음학.연협동과정(한국해양수산개발원),2026_department_classification
T00000012672,parent_department_name,학.연 협동과정,학.연협동과정,2026_department_classification
T00000012672,major_name,한국해양수산개발원,한국해양수산개발원,2026_department_classification
G02020100032,official_name,법학과,법학과,2026_department_classification
G02020100032,display_name,단과대구분없음 법학과,단과대구분없음법학과,2026_department_classification
G06010100014,official_name,의학과,의학과,2026_department_classification
G06010100014,display_name,단과대구분없음 의학과,단과대구분없음의학과,2026_department_classification
G06040300003,official_name,의과학과,의과학과,2026_department_classification
G06040300003,display_name,단과대구분없음 의과학과,단과대구분없음의과학과,2026_department_classification
G05020100235,official_name,치의생명과학과,치의생명과학과,2026_department_classification
G05020100235,display_name,단과대구분없음 치의생명과학과,단과대구분없음치의생명과학과,2026_department_classification
G06010200012,official_name,치의학과,치의학과,2026_department_classification
G06010200012,display_name,단과대구분없음 치의학과,단과대구분없음치의학과,2026_department_classification
G06010200040,official_name,학석사통합과정(치의학과),학석사통합과정(치의학과),2026_department_classification
G06010200040,display_name,단과대구분없음 학석사통합과정(치의학과),단과대구분없음학석사통합과정(치의학과),2026_department_classification
G06010200040,parent_department_name,학석사통합과정,학석사통합과정,2026_department_classification
G06010200040,major_name,치의학과,치의학과,2026_department_classification
G02010100711,official_name,FTA비즈니스전공,fta비즈니스전공,2026_department_classification
G02010100711,display_name,단과대구분없음 FTA비즈니스전공,단과대구분없음fta비즈니스전공,2026_department_classification
G02010200111,official_name,경제통상전공,경제통상전공,2026_department_classification
G02010200111,display_name,단과대구분없음 경제통상전공,단과대구분없음경제통상전공,2026_department_classification
G02010300070,official_name,관광컨벤션전공,관광컨벤션전공,2026_department_classification
G02010300070,display_name,단과대구분없음 관광컨벤션전공,단과대구분없음관광컨벤션전공,2026_department_classification
G02030700015,official_name,공공정책전공,공공정책전공,2026_department_classification
G02030700015,display_name,단과대구분없음 공공정책전공,단과대구분없음공공정책전공,2026_department_classification
G02030700289,official_name,글로벌정책전공,글로벌정책전공,2026_department_classification
G02030700289,display_name,단과대구분없음 글로벌정책전공,단과대구분없음글로벌정책전공,2026_department_classification
G02030700424,official_name,공공감사전공,공공감사전공,2026_department_classification
G02030700424,display_name,단과대구분없음 공공감사전공,단과대구분없음공공감사전공,2026_department_classification
G04090100119,official_name,기술창업학과,기술창업학과,2026_department_classification
G04090100119,display_name,단과대구분없음 기술창업학과,단과대구분없음기술창업학과,2026_department_classification
G04080100221,official_name,산업데이터사이언스융합학과,산업데이터사이언스융합학과,2026_department_classification
G04080100221,display_name,단과대구분없음 산업데이터사이언스융합학과,단과대구분없음산업데이터사이언스융합학과,2026_department_classification
G04090100112,official_name,데이터사이언스학과,데이터사이언스학과,2026_department_classification
G04090100112,display_name,단과대구분없음 데이터사이언스학과,단과대구분없음데이터사이언스학과,2026_department_classification
G05020100407,official_name,임상유전상담전공,임상유전상담전공,2026_department_classification
G05020100407,display_name,단과대구분없음 임상유전상담전공,단과대구분없음임상유전상담전공,2026_department_classification
G05020100407,official_name,임상유전상담전공,임상유전상담전공,2026_department_classification
G05020100407,display_name,단과대구분없음 임상유전상담전공,단과대구분없음임상유전상담전공,2026_department_classification
G06040100024,official_name,보건학전공,보건학전공,2026_department_classification
G06040100024,display_name,단과대구분없음 보건학전공,단과대구분없음보건학전공,2026_department_classification
G06040100024,official_name,보건학전공,보건학전공,2026_department_classification
G06040100024,display_name,단과대구분없음 보건학전공,단과대구분없음보건학전공,2026_department_classification
G06040300098,official_name,임상바이오융합전공,임상바이오융합전공,2026_department_classification
G06040300098,display_name,단과대구분없음 임상바이오융합전공,단과대구분없음임상바이오융합전공,2026_department_classification
G06040300098,official_name,임상바이오융합전공,임상바이오융합전공,2026_department_classification
G06040300098,display_name,단과대구분없음 임상바이오융합전공,단과대구분없음임상바이오융합전공,2026_department_classification
G06020100044,official_name,노인전문간호전공,노인전문간호전공,2026_department_classification
G06020100044,display_name,단과대구분없음 노인전문간호전공,단과대구분없음노인전문간호전공,2026_department_classification
G06020100055,official_name,중환자전문간호전공,중환자전문간호전공,2026_department_classification
G06020100055,display_name,단과대구분없음 중환자전문간호전공,단과대구분없음중환자전문간호전공,2026_department_classification
G06020100057,official_name,정신전문간호전공,정신전문간호전공,2026_department_classification
G06020100057,display_name,단과대구분없음 정신전문간호전공,단과대구분없음정신전문간호전공,2026_department_classification
G06020100058,official_name,전문간호사과정,전문간호사과정,2026_department_classification
G06020100058,display_name,단과대구분없음 전문간호사과정,단과대구분없음전문간호사과정,2026_department_classification
G06020100059,official_name,감염관리전문간호전공,감염관리전문간호전공,2026_department_classification
G06020100059,display_name,단과대구분없음 감염관리전문간호전공,단과대구분없음감염관리전문간호전공,2026_department_classification
